review_id,user_id,review_date,rating,sentiment_theme,platform,plan_tier
461,u_200590,2026-06-28,5,addictive_generation_quality,iOS,free
462,u_201393,2026-06-02,5,fast_results,Android,free
463,u_207787,2026-05-14,5,easy_to_use,Android,free
464,u_206459,2026-04-24,5,powerful_creative_toolset,iOS,free
465,u_203170,2026-04-30,5,easy_to_use,iOS,free
466,u_207454,2026-05-07,5,powerful_creative_toolset,iOS,free
467,u_201630,2026-06-28,5,fast_results,iOS,free
468,u_205218,2026-06-28,1,aggressive_monetization,Android,free
469,u_205311,2026-04-24,5,good_model_variety,Android,free
470,u_203803,2026-06-28,2,aggressive_monetization,iOS,free
471,u_205028,2026-04-13,5,easy_to_use,Web,free
472,u_203506,2026-06-28,5,addictive_generation_quality,iOS,free
473,u_205437,2026-06-28,5,good_model_variety,Android,free
474,u_207056,2026-06-02,3,failed_generation_charged_credits,Android,free
475,u_206974,2026-06-28,4,powerful_creative_toolset,Web,pro_monthly
476,u_201817,2026-06-23,5,powerful_creative_toolset,Web,free
477,u_203301,2026-06-28,4,easy_to_use,Android,pro_monthly
478,u_203823,2026-06-23,5,good_model_variety,iOS,free
479,u_200014,2026-06-28,5,addictive_generation_quality,Android,free
480,u_201266,2026-06-24,3,app_crash,Android,free
481,u_206911,2026-05-05,5,easy_to_use,iOS,free
482,u_207012,2026-05-04,5,fast_results,Android,free
483,u_207286,2026-06-11,5,good_model_variety,Android,free
484,u_204912,2026-06-28,5,powerful_creative_toolset,Android,free
485,u_205470,2026-06-28,5,easy_to_use,iOS,free
486,u_200547,2026-06-05,4,good_model_variety,Android,pro_annual
487,u_204093,2026-06-28,4,fast_results,iOS,free
488,u_206292,2026-03-29,5,easy_to_use,Android,free
489,u_201618,2026-04-13,4,good_model_variety,iOS,free
490,u_200214,2026-03-25,4,fast_results,iOS,free
491,u_204936,2026-06-23,2,content_policy_too_strict,Web,free
492,u_202678,2026-06-18,5,powerful_creative_toolset,iOS,free
493,u_203836,2026-06-27,5,easy_to_use,Android,free
494,u_207460,2026-06-28,2,credit_gating_friction,Android,free
495,u_206616,2026-06-28,3,app_crash,iOS,pro_monthly
496,u_204725,2026-05-28,4,addictive_generation_quality,Android,enterprise
497,u_206079,2026-06-14,4,powerful_creative_toolset,Android,pro_monthly
498,u_204366,2026-06-28,5,powerful_creative_toolset,Android,free
499,u_203593,2026-06-28,5,easy_to_use,Android,free
500,u_204781,2026-06-28,5,fast_results,Android,pro_monthly
501,u_202729,2026-03-21,5,powerful_creative_toolset,iOS,free
502,u_204680,2026-03-30,3,app_crash,Android,free
503,u_200743,2026-06-28,4,powerful_creative_toolset,Android,free
504,u_203923,2026-06-28,5,good_model_variety,Android,free
505,u_206891,2026-06-25,4,powerful_creative_toolset,Android,free
506,u_203303,2026-06-28,3,app_crash,Web,pro_monthly
507,u_201635,2026-05-15,5,addictive_generation_quality,Android,pro_annual
508,u_200871,2026-05-22,5,powerful_creative_toolset,Android,free
509,u_204646,2026-06-26,2,failed_generation_charged_credits,Android,free
510,u_202387,2026-06-28,5,powerful_creative_toolset,Android,free
511,u_203943,2026-06-28,5,good_model_variety,iOS,free
512,u_207924,2026-06-04,5,addictive_generation_quality,Android,free
513,u_200617,2026-04-30,5,fast_results,Web,free
514,u_206899,2026-06-28,4,addictive_generation_quality,iOS,free
515,u_204659,2026-06-28,5,fast_results,Web,free
516,u_205283,2026-06-28,2,failed_generation_charged_credits,Android,free
517,u_206268,2026-04-28,4,fast_results,Android,free
518,u_203484,2026-06-28,4,powerful_creative_toolset,iOS,free
519,u_204310,2026-06-28,5,powerful_creative_toolset,iOS,pro_monthly
520,u_204657,2026-06-28,5,powerful_creative_toolset,Android,pro_annual
521,u_205255,2026-05-06,3,credit_gating_friction,Android,free
522,u_206886,2026-06-28,4,good_model_variety,Android,free
523,u_201212,2026-06-28,5,powerful_creative_toolset,Android,enterprise
524,u_200845,2026-06-28,1,app_crash,iOS,free
525,u_206233,2026-06-28,5,powerful_creative_toolset,Web,free
526,u_202300,2026-05-12,4,addictive_generation_quality,Android,pro_annual
527,u_207867,2026-06-28,4,fast_results,iOS,free
528,u_205273,2026-06-28,3,powerful_creative_toolset,iOS,free
529,u_201927,2026-06-17,5,fast_results,Android,free
530,u_203627,2026-05-06,3,fast_results,Android,free
531,u_206606,2026-06-28,5,fast_results,iOS,pro_monthly
532,u_201218,2026-06-01,4,good_model_variety,iOS,pro_monthly
533,u_203798,2026-06-28,5,powerful_creative_toolset,Android,free
534,u_200026,2026-06-13,3,good_model_variety,iOS,free
535,u_207972,2026-05-19,4,addictive_generation_quality,Android,free
536,u_207335,2026-06-28,5,easy_to_use,iOS,free
537,u_203566,2026-06-28,1,aggressive_monetization,Web,free
538,u_205662,2026-06-28,4,easy_to_use,iOS,free
539,u_206230,2026-06-28,2,credit_gating_friction,iOS,enterprise
540,u_207108,2026-03-23,5,good_model_variety,iOS,free
541,u_200975,2026-04-15,3,slow_generation,iOS,free
542,u_206552,2026-05-24,4,powerful_creative_toolset,Android,pro_monthly
543,u_200589,2026-06-28,5,powerful_creative_toolset,Web,free
544,u_201017,2026-06-28,3,easy_to_use,Android,free
545,u_204438,2026-06-28,5,powerful_creative_toolset,Android,free
546,u_204761,2026-05-23,4,easy_to_use,iOS,free
547,u_200582,2026-06-02,2,app_crash,Android,pro_annual
548,u_202359,2026-05-27,2,failed_generation_charged_credits,iOS,pro_monthly
549,u_207898,2026-04-22,5,fast_results,Android,free
550,u_207094,2026-06-28,5,fast_results,Android,pro_monthly
551,u_200151,2026-06-28,5,addictive_generation_quality,iOS,pro_monthly
552,u_206889,2026-06-28,2,failed_generation_charged_credits,iOS,enterprise
553,u_207691,2026-06-28,5,addictive_generation_quality,Android,free
554,u_201416,2026-04-07,4,fast_results,iOS,free
555,u_202899,2026-06-28,5,powerful_creative_toolset,iOS,free
556,u_204458,2026-04-25,1,content_policy_too_strict,iOS,free
557,u_200388,2026-03-18,4,addictive_generation_quality,Web,pro_monthly
558,u_207648,2026-06-28,3,addictive_generation_quality,iOS,free
559,u_207737,2026-04-22,5,fast_results,Web,free
560,u_205834,2026-06-28,1,aggressive_monetization,iOS,free
561,u_203233,2026-05-31,5,good_model_variety,Android,free
562,u_204216,2026-06-28,4,easy_to_use,Android,free
563,u_202604,2026-06-28,5,fast_results,Web,free
564,u_205292,2026-05-26,5,easy_to_use,iOS,free
565,u_207584,2026-06-28,3,powerful_creative_toolset,Android,free
566,u_201934,2026-06-28,5,addictive_generation_quality,Android,free
567,u_203038,2026-06-28,2,failed_generation_charged_credits,Android,free
568,u_201020,2026-05-22,2,slow_generation,Android,free
569,u_205663,2026-06-28,5,addictive_generation_quality,iOS,free
570,u_204677,2026-06-28,4,powerful_creative_toolset,iOS,pro_annual
571,u_201876,2026-06-23,5,easy_to_use,iOS,free
572,u_206907,2026-05-09,2,failed_generation_charged_credits,iOS,pro_monthly
573,u_200637,2026-06-25,1,failed_generation_charged_credits,Android,free
574,u_205988,2026-06-28,4,good_model_variety,iOS,pro_annual
575,u_203768,2026-06-24,1,app_crash,iOS,enterprise
576,u_202606,2026-06-28,1,slow_generation,Android,free
577,u_201018,2026-06-28,1,aggressive_monetization,Android,free
578,u_207054,2026-06-26,5,fast_results,Android,free
579,u_205264,2026-06-14,5,easy_to_use,Web,free
580,u_202697,2026-06-28,5,addictive_generation_quality,iOS,pro_monthly
581,u_205971,2026-04-28,5,addictive_generation_quality,Web,free
582,u_202719,2026-06-28,5,good_model_variety,Android,free
583,u_205705,2026-05-20,5,addictive_generation_quality,iOS,pro_monthly
584,u_202142,2026-06-28,4,easy_to_use,Android,free
585,u_205994,2026-06-28,4,addictive_generation_quality,Android,pro_monthly
586,u_202802,2026-06-28,4,powerful_creative_toolset,iOS,free
587,u_205258,2026-06-16,5,powerful_creative_toolset,Android,free
588,u_205290,2026-04-07,5,addictive_generation_quality,iOS,free
589,u_204184,2026-06-28,5,easy_to_use,Android,pro_monthly
590,u_206543,2026-06-28,5,easy_to_use,Android,free
591,u_201325,2026-05-09,5,easy_to_use,Android,free
592,u_202285,2026-06-28,2,slow_generation,Web,free
593,u_203445,2026-06-28,4,good_model_variety,Android,pro_monthly
594,u_203724,2026-05-29,5,addictive_generation_quality,Web,free
595,u_206550,2026-06-28,4,addictive_generation_quality,Web,free
596,u_203128,2026-05-24,5,addictive_generation_quality,Android,free
597,u_203567,2026-06-28,3,slow_generation,Web,free
598,u_207312,2026-06-28,3,powerful_creative_toolset,Android,free
599,u_205030,2026-06-28,3,content_policy_too_strict,Android,free
600,u_202615,2026-04-30,5,powerful_creative_toolset,Android,free
601,u_206794,2026-06-16,3,content_policy_too_strict,iOS,free
602,u_205167,2026-06-28,5,powerful_creative_toolset,Web,free
603,u_204695,2026-05-01,4,easy_to_use,iOS,pro_annual
604,u_202704,2026-06-28,5,good_model_variety,Android,free
605,u_206046,2026-04-27,5,addictive_generation_quality,iOS,pro_annual
606,u_206973,2026-06-01,1,slow_generation,iOS,pro_monthly
607,u_205465,2026-06-06,4,easy_to_use,iOS,free
608,u_207903,2026-06-03,4,addictive_generation_quality,Android,free
609,u_201078,2026-06-28,4,easy_to_use,iOS,free
610,u_203072,2026-04-29,4,addictive_generation_quality,iOS,free
611,u_203098,2026-06-07,4,good_model_variety,Android,free
612,u_200256,2026-06-28,5,fast_results,Android,free
613,u_203039,2026-06-07,1,aggressive_monetization,Web,free
614,u_200572,2026-06-25,2,credit_gating_friction,iOS,free
615,u_201057,2026-06-28,5,powerful_creative_toolset,Android,pro_monthly
616,u_205436,2026-05-20,4,easy_to_use,iOS,free
617,u_200534,2026-06-04,4,addictive_generation_quality,iOS,pro_monthly
618,u_202956,2026-06-28,4,powerful_creative_toolset,iOS,free
619,u_200209,2026-06-26,4,addictive_generation_quality,Android,free
620,u_207704,2026-04-20,5,powerful_creative_toolset,Android,pro_monthly
621,u_205757,2026-06-28,4,addictive_generation_quality,iOS,free
622,u_206179,2026-06-14,5,easy_to_use,iOS,pro_monthly
623,u_204812,2026-06-28,5,good_model_variety,iOS,free
624,u_207399,2026-06-28,2,app_crash,iOS,free
625,u_204224,2026-06-28,5,fast_results,iOS,free
626,u_200803,2026-06-20,1,slow_generation,Android,free
627,u_203209,2026-06-28,5,easy_to_use,Android,free
628,u_204867,2026-06-28,3,credit_gating_friction,iOS,free
629,u_207863,2026-03-27,4,fast_results,iOS,free
630,u_200542,2026-05-19,2,content_policy_too_strict,iOS,free
631,u_201901,2026-06-28,5,good_model_variety,Web,free
632,u_202516,2026-06-28,4,addictive_generation_quality,iOS,free
633,u_207619,2026-06-28,5,addictive_generation_quality,Android,free
634,u_206820,2026-06-21,5,fast_results,iOS,free
635,u_205515,2026-06-28,1,failed_generation_charged_credits,Web,free
636,u_205916,2026-06-28,5,addictive_generation_quality,Web,free
637,u_201664,2026-06-18,4,addictive_generation_quality,Android,pro_annual
638,u_202070,2026-06-28,3,aggressive_monetization,Android,free
639,u_200586,2026-04-17,5,addictive_generation_quality,iOS,free
640,u_206412,2026-06-28,5,addictive_generation_quality,Android,free
641,u_204739,2026-04-26,4,powerful_creative_toolset,Android,pro_monthly
642,u_207590,2026-06-28,5,good_model_variety,iOS,free
643,u_206181,2026-06-28,1,failed_generation_charged_credits,iOS,pro_monthly
644,u_205550,2026-03-17,3,app_crash,iOS,free
645,u_205909,2026-06-28,5,powerful_creative_toolset,iOS,free
646,u_205294,2026-05-29,3,credit_gating_friction,iOS,free
647,u_201964,2026-04-24,5,fast_results,Android,free
648,u_200306,2026-04-25,5,good_model_variety,Android,free
649,u_205851,2026-06-14,4,addictive_generation_quality,iOS,free
650,u_202584,2026-06-28,3,good_model_variety,iOS,pro_monthly
651,u_202761,2026-06-28,1,credit_gating_friction,Android,free
652,u_207697,2026-04-29,5,powerful_creative_toolset,Web,free
653,u_207625,2026-05-17,5,easy_to_use,Android,free
654,u_204790,2026-05-15,4,addictive_generation_quality,iOS,free
655,u_201474,2026-04-14,4,easy_to_use,Android,free
656,u_207557,2026-06-28,5,powerful_creative_toolset,Web,free
657,u_205853,2026-06-20,5,fast_results,Android,free
658,u_202059,2026-06-24,5,good_model_variety,Android,free
659,u_201627,2026-05-23,5,powerful_creative_toolset,iOS,free
660,u_203533,2026-06-04,2,aggressive_monetization,Android,pro_monthly
661,u_204877,2026-06-28,5,fast_results,Web,free
662,u_203046,2026-06-28,5,powerful_creative_toolset,iOS,free
663,u_205827,2026-06-28,5,powerful_creative_toolset,Android,free
664,u_200732,2026-06-01,4,addictive_generation_quality,Web,free
665,u_203673,2026-06-28,4,easy_to_use,iOS,free
666,u_207264,2026-06-17,5,easy_to_use,Android,free
667,u_200594,2026-06-28,5,addictive_generation_quality,Web,free
668,u_200616,2026-05-18,5,addictive_generation_quality,Android,free
669,u_201843,2026-05-25,4,powerful_creative_toolset,Android,enterprise
670,u_200178,2026-06-06,3,easy_to_use,Android,enterprise
671,u_207674,2026-04-15,4,powerful_creative_toolset,Web,free
672,u_207011,2026-06-28,4,good_model_variety,Web,free
673,u_206612,2026-06-28,1,failed_generation_charged_credits,iOS,free
674,u_206523,2026-06-28,4,good_model_variety,Android,free
675,u_206251,2026-06-20,3,powerful_creative_toolset,iOS,free
676,u_205829,2026-06-20,3,fast_results,Web,free
677,u_202733,2026-06-28,3,slow_generation,iOS,pro_annual
678,u_205559,2026-06-28,1,app_crash,iOS,free
679,u_207948,2026-04-11,5,good_model_variety,iOS,free
680,u_207251,2026-04-13,5,good_model_variety,Android,free
681,u_202226,2026-06-13,5,good_model_variety,Web,free
682,u_204993,2026-06-28,3,fast_results,Android,free
683,u_201454,2026-05-27,5,good_model_variety,iOS,free
684,u_200434,2026-06-28,4,good_model_variety,Android,pro_annual
685,u_204899,2026-06-28,2,credit_gating_friction,iOS,free
686,u_204188,2026-05-20,3,fast_results,Web,free
687,u_207996,2026-05-11,4,addictive_generation_quality,iOS,free
688,u_202185,2026-06-24,5,good_model_variety,Web,pro_monthly
689,u_205440,2026-06-28,1,app_crash,Android,free
690,u_206692,2026-06-28,4,easy_to_use,iOS,free
691,u_200553,2026-04-27,5,easy_to_use,Android,free
692,u_200981,2026-05-06,5,fast_results,Android,free
693,u_205774,2026-06-28,5,easy_to_use,Android,free
694,u_207569,2026-06-27,4,good_model_variety,Web,free
695,u_206898,2026-05-08,5,powerful_creative_toolset,Android,free
696,u_207892,2026-06-17,1,app_crash,Web,free
697,u_202672,2026-06-20,5,powerful_creative_toolset,iOS,pro_monthly
698,u_200395,2026-06-28,4,addictive_generation_quality,Android,free
699,u_200296,2026-06-19,4,good_model_variety,iOS,free
700,u_205241,2026-06-28,4,powerful_creative_toolset,Android,free
701,u_206445,2026-06-07,1,credit_gating_friction,Android,free
702,u_205217,2026-04-24,5,powerful_creative_toolset,Android,free
703,u_204855,2026-06-04,5,easy_to_use,Android,free
704,u_206751,2026-06-28,5,addictive_generation_quality,Android,free
705,u_206531,2026-06-28,4,fast_results,Web,free
706,u_204483,2026-06-28,4,fast_results,iOS,free
707,u_202432,2026-05-30,5,easy_to_use,Android,free
708,u_204797,2026-06-28,4,powerful_creative_toolset,iOS,free
709,u_203250,2026-06-28,4,powerful_creative_toolset,Android,pro_monthly
710,u_206192,2026-05-24,2,credit_gating_friction,Android,pro_monthly
711,u_205293,2026-05-22,4,good_model_variety,Android,free
712,u_201793,2026-06-13,4,easy_to_use,Android,free
713,u_206008,2026-05-12,5,good_model_variety,Android,pro_monthly
714,u_204817,2026-06-23,5,fast_results,Android,free
715,u_200175,2026-06-28,5,powerful_creative_toolset,Web,free
716,u_206476,2026-06-28,5,fast_results,iOS,free
717,u_200952,2026-06-28,4,good_model_variety,Android,free
718,u_205846,2026-03-13,5,powerful_creative_toolset,iOS,pro_monthly
719,u_207595,2026-05-18,3,content_policy_too_strict,Android,free
720,u_205057,2026-06-28,4,fast_results,iOS,pro_annual
721,u_205807,2026-06-28,5,fast_results,Web,free
722,u_207133,2026-06-28,5,addictive_generation_quality,Web,free
723,u_200494,2026-04-21,5,powerful_creative_toolset,Web,free
724,u_201298,2026-06-28,3,app_crash,iOS,free
725,u_200592,2026-06-12,5,addictive_generation_quality,Android,pro_monthly
726,u_203003,2026-06-28,5,fast_results,iOS,free
727,u_202394,2026-04-24,5,addictive_generation_quality,iOS,free
728,u_204233,2026-06-28,3,app_crash,Android,free
729,u_204417,2026-06-28,4,easy_to_use,iOS,pro_monthly
730,u_202295,2026-06-28,4,addictive_generation_quality,iOS,free
731,u_203226,2026-06-01,3,failed_generation_charged_credits,Android,free
732,u_200385,2026-06-28,5,powerful_creative_toolset,Android,free
733,u_203424,2026-06-07,5,powerful_creative_toolset,iOS,pro_monthly
734,u_203472,2026-06-28,3,easy_to_use,Android,pro_monthly
735,u_202835,2026-06-28,3,powerful_creative_toolset,iOS,free
736,u_206924,2026-05-03,2,failed_generation_charged_credits,iOS,pro_annual
737,u_206483,2026-06-28,5,easy_to_use,Android,free
738,u_203168,2026-03-08,1,failed_generation_charged_credits,Android,free
739,u_202351,2026-06-28,4,good_model_variety,iOS,free
740,u_203009,2026-06-26,1,app_crash,iOS,pro_monthly
741,u_204704,2026-05-07,3,credit_gating_friction,Android,pro_annual
742,u_204724,2026-06-28,2,app_crash,Android,free
743,u_201471,2026-06-28,3,easy_to_use,Android,free
744,u_207880,2026-06-28,4,easy_to_use,iOS,free
745,u_206167,2026-06-28,5,fast_results,Web,pro_monthly
746,u_206588,2026-06-09,2,credit_gating_friction,Android,free
747,u_201389,2026-04-08,2,failed_generation_charged_credits,Web,free
748,u_206305,2026-06-28,2,app_crash,Android,pro_annual
749,u_200248,2026-05-01,5,addictive_generation_quality,iOS,pro_annual
750,u_205682,2026-06-28,5,addictive_generation_quality,Android,free
751,u_205169,2026-06-13,4,fast_results,Android,free
752,u_206339,2026-06-15,5,fast_results,Android,free
753,u_202499,2026-04-12,4,easy_to_use,Android,free
754,u_200129,2026-06-18,4,fast_results,Android,free
755,u_203598,2026-05-02,5,good_model_variety,Android,free
756,u_204193,2026-06-28,5,good_model_variety,iOS,enterprise
757,u_201539,2026-06-23,4,easy_to_use,iOS,free
758,u_204988,2026-05-02,5,easy_to_use,iOS,free
759,u_205387,2026-06-28,5,good_model_variety,iOS,free
760,u_202149,2026-06-28,5,easy_to_use,iOS,free
761,u_206089,2026-06-28,4,good_model_variety,Web,pro_annual
762,u_202847,2026-05-27,5,good_model_variety,Android,free
763,u_205694,2026-06-28,5,fast_results,Android,free
764,u_200247,2026-06-28,5,fast_results,iOS,free
765,u_206449,2026-06-28,4,fast_results,Web,free
766,u_205334,2026-06-28,5,addictive_generation_quality,iOS,free
767,u_206645,2026-06-28,1,credit_gating_friction,Android,free
768,u_207226,2026-06-28,4,addictive_generation_quality,Android,free
769,u_203903,2026-06-28,4,good_model_variety,iOS,free
770,u_205163,2026-06-28,4,addictive_generation_quality,Android,free
771,u_205036,2026-06-28,3,credit_gating_friction,Web,free
772,u_206639,2026-05-16,4,powerful_creative_toolset,iOS,free
773,u_202080,2026-06-28,4,fast_results,iOS,free
774,u_204026,2026-06-01,5,good_model_variety,iOS,free
775,u_207342,2026-06-28,5,powerful_creative_toolset,iOS,free
776,u_203352,2026-06-12,3,addictive_generation_quality,Web,pro_monthly
777,u_201890,2026-06-17,5,fast_results,Android,pro_monthly
778,u_207747,2026-04-26,5,easy_to_use,Android,pro_monthly
779,u_203458,2026-05-19,5,fast_results,iOS,pro_monthly
780,u_205519,2026-05-22,1,slow_generation,Android,free
781,u_205395,2026-06-28,5,powerful_creative_toolset,Android,free
782,u_205912,2026-06-28,5,addictive_generation_quality,Android,free
783,u_200508,2026-06-28,4,addictive_generation_quality,Web,free
784,u_204902,2026-06-28,4,fast_results,Android,free
785,u_201283,2026-06-28,3,addictive_generation_quality,Android,free
786,u_200673,2026-05-18,1,failed_generation_charged_credits,Android,pro_annual
787,u_202326,2026-06-28,3,app_crash,Android,free
788,u_204888,2026-03-22,5,good_model_variety,iOS,free
789,u_202514,2026-06-28,4,fast_results,Android,free
790,u_200736,2026-06-28,5,addictive_generation_quality,Android,free
791,u_202478,2026-06-28,4,fast_results,Android,free
792,u_202974,2026-06-28,5,powerful_creative_toolset,Android,free
793,u_200613,2026-06-28,4,easy_to_use,Android,free
794,u_205903,2026-06-17,3,good_model_variety,Android,pro_monthly
795,u_203378,2026-05-11,5,easy_to_use,Android,free
796,u_203932,2026-06-28,4,fast_results,Android,free
797,u_203637,2026-06-27,5,powerful_creative_toolset,iOS,free
798,u_202718,2026-06-28,4,addictive_generation_quality,Android,free
799,u_203373,2026-06-28,5,powerful_creative_toolset,iOS,pro_monthly
800,u_201067,2026-06-28,2,failed_generation_charged_credits,Android,free
801,u_205611,2026-06-24,5,easy_to_use,Android,free
802,u_206901,2026-05-28,5,good_model_variety,iOS,free
803,u_200126,2026-04-21,4,easy_to_use,Android,free
804,u_202708,2026-05-10,4,fast_results,Android,free
805,u_207912,2026-06-28,4,powerful_creative_toolset,Web,pro_monthly
806,u_204225,2026-05-26,5,easy_to_use,Android,free
807,u_202108,2026-04-12,4,fast_results,iOS,free
808,u_207242,2026-06-28,4,good_model_variety,Android,free
809,u_201253,2026-06-09,2,failed_generation_charged_credits,iOS,free
810,u_203051,2026-06-28,4,fast_results,iOS,free
811,u_206840,2026-06-28,5,powerful_creative_toolset,Android,pro_annual
812,u_204853,2026-05-23,5,good_model_variety,Android,pro_monthly
813,u_204399,2026-06-28,4,addictive_generation_quality,Android,free
814,u_206604,2026-06-18,5,good_model_variety,Android,free
815,u_205366,2026-06-09,3,fast_results,Android,free
816,u_205173,2026-05-10,5,addictive_generation_quality,Android,free
817,u_206265,2026-05-03,5,fast_results,iOS,free
818,u_203223,2026-06-28,5,addictive_generation_quality,Android,free
819,u_207676,2026-06-28,5,fast_results,Web,free
820,u_204534,2026-06-28,5,fast_results,Web,pro_monthly
821,u_201274,2026-06-24,3,easy_to_use,Android,free
822,u_207509,2026-06-02,5,fast_results,iOS,free
823,u_204393,2026-05-07,2,credit_gating_friction,iOS,free
824,u_206578,2026-06-13,4,easy_to_use,Android,free
825,u_207027,2026-06-28,5,fast_results,iOS,free
826,u_200761,2026-06-28,4,fast_results,Android,pro_annual
827,u_203546,2026-06-26,5,good_model_variety,Android,free
828,u_204510,2026-05-31,4,good_model_variety,Web,free
829,u_206699,2026-06-11,2,failed_generation_charged_credits,Android,free
830,u_203978,2026-06-18,4,good_model_variety,iOS,free
831,u_207389,2026-04-02,5,good_model_variety,iOS,free
832,u_203976,2026-06-28,4,easy_to_use,iOS,free
833,u_205603,2026-06-24,5,addictive_generation_quality,Web,free
834,u_205712,2026-05-25,4,powerful_creative_toolset,Android,free
835,u_206844,2026-06-28,5,fast_results,Android,pro_monthly
836,u_205899,2026-06-28,5,powerful_creative_toolset,Web,free
837,u_200329,2026-06-02,5,fast_results,iOS,pro_monthly
838,u_203529,2026-05-20,5,easy_to_use,Web,free
839,u_205262,2026-06-26,5,good_model_variety,iOS,free
840,u_200098,2026-06-28,4,fast_results,Android,free
841,u_205695,2026-06-28,5,powerful_creative_toolset,iOS,pro_monthly
842,u_200145,2026-06-28,4,addictive_generation_quality,Web,free
843,u_207334,2026-06-21,5,powerful_creative_toolset,Android,pro_annual
844,u_201688,2026-04-28,4,powerful_creative_toolset,iOS,free
845,u_204581,2026-06-28,5,powerful_creative_toolset,Android,free
846,u_204893,2026-06-28,5,powerful_creative_toolset,iOS,free
847,u_206576,2026-06-28,4,addictive_generation_quality,Android,free
848,u_202783,2026-06-11,1,failed_generation_charged_credits,iOS,free
849,u_202502,2026-06-28,5,easy_to_use,Android,free
850,u_207120,2026-04-26,5,addictive_generation_quality,Android,free
851,u_206964,2026-06-28,4,fast_results,iOS,free
852,u_203263,2026-05-10,4,fast_results,Web,free
853,u_205568,2026-03-29,4,powerful_creative_toolset,Web,free
854,u_207756,2026-06-28,3,failed_generation_charged_credits,Web,free
855,u_201891,2026-06-28,4,good_model_variety,iOS,pro_monthly
856,u_206424,2026-06-08,5,easy_to_use,Android,pro_monthly
857,u_203665,2026-05-12,4,easy_to_use,Android,free
858,u_202964,2026-06-25,2,app_crash,Android,free
859,u_205708,2026-05-06,3,credit_gating_friction,Android,free
860,u_207882,2026-06-23,3,fast_results,Android,free
861,u_200816,2026-05-18,1,content_policy_too_strict,Web,free
862,u_203592,2026-06-14,5,addictive_generation_quality,Web,free
863,u_205686,2026-04-25,5,powerful_creative_toolset,iOS,free
864,u_207186,2026-05-07,5,fast_results,iOS,free
865,u_206975,2026-06-22,3,powerful_creative_toolset,Android,free
866,u_200530,2026-04-13,5,addictive_generation_quality,Android,free
867,u_205850,2026-04-29,1,aggressive_monetization,Android,free
868,u_201231,2026-06-15,2,failed_generation_charged_credits,Android,free
869,u_204404,2026-04-18,3,content_policy_too_strict,iOS,free
870,u_206742,2026-06-25,1,credit_gating_friction,Android,free
871,u_202118,2026-04-13,4,easy_to_use,Android,pro_monthly
872,u_206050,2026-05-16,4,easy_to_use,Android,free
873,u_205274,2026-05-28,4,powerful_creative_toolset,Android,free
874,u_200769,2026-04-25,5,good_model_variety,Android,pro_annual
875,u_202127,2026-04-15,2,slow_generation,iOS,pro_monthly
876,u_202151,2026-04-19,5,powerful_creative_toolset,Web,free
877,u_204194,2026-06-28,5,fast_results,iOS,free
878,u_202329,2026-06-28,3,good_model_variety,Android,free
879,u_205279,2026-05-14,4,easy_to_use,iOS,free
880,u_202546,2026-06-28,3,addictive_generation_quality,Android,free
881,u_205256,2026-06-28,5,powerful_creative_toolset,iOS,free
882,u_201249,2026-06-28,5,good_model_variety,Android,free
883,u_202528,2026-03-22,5,easy_to_use,iOS,free
884,u_207234,2026-06-11,5,good_model_variety,Android,free
885,u_207488,2026-06-28,4,fast_results,iOS,free
886,u_206300,2026-06-28,2,app_crash,iOS,free
887,u_203883,2026-05-01,1,app_crash,Web,free
888,u_204545,2026-06-28,4,good_model_variety,iOS,free
889,u_204236,2026-04-28,2,app_crash,iOS,free
890,u_207902,2026-06-28,5,good_model_variety,Web,free
891,u_202676,2026-06-20,4,good_model_variety,Android,pro_annual
892,u_206657,2026-06-28,1,slow_generation,iOS,enterprise
893,u_203317,2026-06-28,1,aggressive_monetization,iOS,free
894,u_201622,2026-06-09,4,fast_results,Android,pro_annual
895,u_205355,2026-06-28,4,powerful_creative_toolset,Android,free
896,u_203488,2026-05-09,5,addictive_generation_quality,iOS,pro_monthly
897,u_200338,2026-06-28,5,addictive_generation_quality,Android,free
898,u_206168,2026-06-28,5,fast_results,Web,free
899,u_205249,2026-06-28,5,good_model_variety,Web,free
900,u_207474,2026-03-25,2,failed_generation_charged_credits,iOS,free
901,u_203667,2026-05-28,4,powerful_creative_toolset,iOS,free
902,u_202848,2026-06-28,1,credit_gating_friction,iOS,free
903,u_202167,2026-06-28,3,aggressive_monetization,iOS,free
904,u_205389,2026-06-22,5,good_model_variety,iOS,free
905,u_203277,2026-06-23,5,easy_to_use,iOS,free
906,u_204466,2026-04-19,5,good_model_variety,Android,free
907,u_204202,2026-06-12,4,good_model_variety,Android,free
908,u_206437,2026-06-24,1,app_crash,Android,free
909,u_204240,2026-06-28,3,fast_results,iOS,free
910,u_204262,2026-06-28,3,fast_results,Android,free
911,u_206078,2026-06-23,5,fast_results,iOS,free
912,u_200174,2026-05-10,5,powerful_creative_toolset,iOS,free
913,u_207401,2026-06-22,5,fast_results,Android,free
914,u_203004,2026-06-28,5,addictive_generation_quality,iOS,free
915,u_206246,2026-04-14,3,fast_results,Android,enterprise
916,u_204275,2026-04-28,5,powerful_creative_toolset,iOS,free
917,u_202619,2026-06-28,5,powerful_creative_toolset,Android,enterprise
918,u_203133,2026-06-20,3,good_model_variety,Android,free
